PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"32592531","Novel imaging techniques for cystic fibrosis lung disease","Goralski JL, Stewart NJ, Woods JC.","Pediatr Pulmonol. 2021 Feb;56 Suppl 1(Suppl 1):S40-S54. doi: 10.1002/ppul.24931.","Goralski JL","Pediatr Pulmonol","2021","2020/06/28","PMC7808406","NIHMS1620743","10.1002/ppul.24931"
"35377645","Proteostasis Regulators in Cystic Fibrosis: Current Development and Future Perspectives","Brusa I, Sondo E, Falchi F, Pedemonte N, Roberti M, Cavalli A.","J Med Chem. 2022 Apr 14;65(7):5212-5243. doi: 10.1021/acs.jmedchem.1c01897. Epub 2022 Apr 4.","Brusa I","J Med Chem","2022","2022/04/04","PMC9014417","","10.1021/acs.jmedchem.1c01897"
"36529661","Patient-derived cell models for personalized medicine approaches in cystic fibrosis","Ramalho AS, Amato F, Gentzsch M.","J Cyst Fibros. 2023 Mar;22 Suppl 1(Suppl 1):S32-S38. doi: 10.1016/j.jcf.2022.11.007. Epub 2022 Dec 16.","Ramalho AS","J Cyst Fibros","2023","2022/12/18","PMC9992303","NIHMS1859139","10.1016/j.jcf.2022.11.007"
"37942828","Nebuliser systems for drug delivery in cystic fibrosis","Stanford G, Morrison L, Brown C.","Cochrane Database Syst Rev. 2023 Nov 9;11(11):CD007639. doi: 10.1002/14651858.CD007639.pub3.","Stanford G","Cochrane Database Syst Rev","2023","2023/11/09","PMC10633867","","10.1002/14651858.CD007639.pub3"
"36430680","Modifier Factors of Cystic Fibrosis Phenotypes: A Focus on Modifier Genes","Mésinèle J, Ruffin M, Guillot L, Corvol H.","Int J Mol Sci. 2022 Nov 17;23(22):14205. doi: 10.3390/ijms232214205.","Mésinèle J","Int J Mol Sci","2022","2022/11/26","PMC9698440","","10.3390/ijms232214205"
"35390177","Medical interventions for chronic rhinosinusitis in cystic fibrosis","Karanth TK, Karanth VKLK, Ward BK, Woodworth BA, Karanth L.","Cochrane Database Syst Rev. 2022 Apr 7;4(4):CD012979. doi: 10.1002/14651858.CD012979.pub3.","Karanth TK","Cochrane Database Syst Rev","2022","2022/04/07","PMC8989145","","10.1002/14651858.CD012979.pub3"
"33434406","Epidemiologic Study of Cystic Fibrosis: 25 years of observational research","Konstan MW, Pasta DJ, VanDevanter DR, Wagener JS, Morgan WJ; Scientific Advisory Group and the Investigators and Coordinators of ESCF.","Pediatr Pulmonol. 2021 May;56(5):823-836. doi: 10.1002/ppul.25248. Epub 2021 Jan 12.","Konstan MW","Pediatr Pulmonol","2021","2021/01/12","PMC9123916","NIHMS1793326","10.1002/ppul.25248"
"33311787","Review of Rapid Advances in Cystic Fibrosis","Link SL, Nayak RP.","Mo Med. 2020 Nov-Dec;117(6):548-554.","Link SL","Mo Med","2020","2020/12/14","PMC7721430","",""
"38233247","Standards for the care of people with cystic fibrosis (CF); recognising and addressing CF health issues","Burgel PR, Southern KW, Addy C, Battezzati A, Berry C, Bouchara JP, Brokaar E, Brown W, Azevedo P, Durieu I, Ekkelenkamp M, Finlayson F, Forton J, Gardecki J, Hodkova P, Hong G, Lowdon J, Madge S, Martin C, McKone E, Munck A, Ooi CY, Perrem L, Piper A, Prayle A, Ratjen F, Rosenfeld M, Sanders DB, Schwarz C, Taccetti G, Wainwright C, West NE, Wilschanski M, Bevan A, Castellani C, Drevinek P, Gartner S, Gramegna A, Lammertyn E, Landau EEC, Plant BJ, Smyth AR, van Koningsbruggen-Rietschel S, Middleton PG.","J Cyst Fibros. 2024 Mar;23(2):187-202. doi: 10.1016/j.jcf.2024.01.005. Epub 2024 Jan 16.","Burgel PR","J Cyst Fibros","2024","2024/01/17","","","10.1016/j.jcf.2024.01.005"
"37211992","Diabetes and prediabetes in children with cystic fibrosis","Schiaffini R, Pampanini V.","Curr Opin Pediatr. 2023 Aug 1;35(4):481-485. doi: 10.1097/MOP.0000000000001259. Epub 2023 Jun 2.","Schiaffini R","Curr Opin Pediatr","2023","2023/05/22","PMC10328521","","10.1097/MOP.0000000000001259"
"34103223","Cystic fibrosis foundation consensus statements for the care of cystic fibrosis lung transplant recipients","Shah P, Lowery E, Chaparro C, Visner G, Hempstead SE, Abraham J, Bhakta Z, Carroll M, Christon L, Danziger-Isakov L, Diamond JM, Lease E, Leonard J, Litvin M, Poole R, Vlahos F, Werchan C, Murray MA, Tallarico E, Faro A, Pilewski JM, Hachem RR.","J Heart Lung Transplant. 2021 Jul;40(7):539-556. doi: 10.1016/j.healun.2021.04.011. Epub 2021 Apr 22.","Shah P","J Heart Lung Transplant","2021","2021/06/09","","","10.1016/j.healun.2021.04.011"
"35749226","Short-acting inhaled bronchodilators for cystic fibrosis","Smith S, Rowbotham NJ, Edwards CT.","Cochrane Database Syst Rev. 2022 Jun 24;6(6):CD013666. doi: 10.1002/14651858.CD013666.pub2.","Smith S","Cochrane Database Syst Rev","2022","2022/06/24","PMC9231652","","10.1002/14651858.CD013666.pub2"
"35920692","Surgical considerations in cystic fibrosis: what every general surgeon needs to know","Chetwood JD, Volovets A, Sivam S, Koh C.","ANZ J Surg. 2022 Oct;92(10):2425-2432. doi: 10.1111/ans.17948. Epub 2022 Aug 3.","Chetwood JD","ANZ J Surg","2022","2022/08/03","PMC9804981","","10.1111/ans.17948"
"34213646","A new era for people with cystic fibrosis","Bierlaagh MC, Muilwijk D, Beekman JM, van der Ent CK.","Eur J Pediatr. 2021 Sep;180(9):2731-2739. doi: 10.1007/s00431-021-04168-y. Epub 2021 Jul 2.","Bierlaagh MC","Eur J Pediatr","2021","2021/07/02","PMC8346380","","10.1007/s00431-021-04168-y"
"33792230","Pulmonary rehabilitation for cystic fibrosis: A narrative review of current literature","Kalamara EI, Ballas ET, Pitsiou G, Petrova G.","Monaldi Arch Chest Dis. 2021 Mar 11;91(2). doi: 10.4081/monaldi.2021.1501.","Kalamara EI","Monaldi Arch Chest Dis","2021","2021/04/01","","","10.4081/monaldi.2021.1501"
"36069903","Exploring the Cystic Fibrosis Lung Microbiome: Making the Most of a Sticky Situation","Thornton CS, Acosta N, Surette MG, Parkins MD.","J Pediatric Infect Dis Soc. 2022 Sep 7;11(Supplement_2):S13-S22. doi: 10.1093/jpids/piac036.","Thornton CS","J Pediatric Infect Dis Soc","2022","2022/09/07","PMC9451016","","10.1093/jpids/piac036"
"34470710","The impact of cystic fibrosis on the working life of patients: A systematic review","Leso V, Romano R, Santocono C, Caruso M, Iacotucci P, Carnovale V, Iavicoli I.","J Cyst Fibros. 2022 Mar;21(2):361-369. doi: 10.1016/j.jcf.2021.08.011. Epub 2021 Aug 29.","Leso V","J Cyst Fibros","2022","2021/09/02","","","10.1016/j.jcf.2021.08.011"
"32969708","Safety and Efficacy of Elexacaftor/Tezacaftor/Ivacaftor for 24 Weeks or Longer in People with Cystic Fibrosis and One or More F508del Alleles: Interim Results of an Open-Label Phase 3 Clinical Trial","Griese M, Costa S, Linnemann RW, Mall MA, McKone EF, Polineni D, Quon BS, Ringshausen FC, Taylor-Cousar JL, Withers NJ, Moskowitz SM, Daines CL.","Am J Respir Crit Care Med. 2021 Feb 1;203(3):381-385. doi: 10.1164/rccm.202008-3176LE.","Griese M","Am J Respir Crit Care Med","2021","2020/09/24","PMC8020728","","10.1164/rccm.202008-3176LE"
"36623820","Microbial Epidemiology of the Cystic Fibrosis Airways: Past, Present, and Future","Thornton CS, Parkins MD.","Semin Respir Crit Care Med. 2023 Apr;44(2):269-286. doi: 10.1055/s-0042-1758732. Epub 2023 Jan 9.","Thornton CS","Semin Respir Crit Care Med","2023","2023/01/09","","","10.1055/s-0042-1758732"
"32512483","Pharmacological approaches for targeting cystic fibrosis nonsense mutations","Sharma J, Keeling KM, Rowe SM.","Eur J Med Chem. 2020 Aug 15;200:112436. doi: 10.1016/j.ejmech.2020.112436. Epub 2020 May 21.","Sharma J","Eur J Med Chem","2020","2020/06/09","PMC7384597","NIHMS1604386","10.1016/j.ejmech.2020.112436"
"38928397","Ocular Changes in Cystic Fibrosis: A Review","Liberski S, Confalonieri F, Cofta S, Petrovski G, Kocięcki J.","Int J Mol Sci. 2024 Jun 18;25(12):6692. doi: 10.3390/ijms25126692.","Liberski S","Int J Mol Sci","2024","2024/06/27","PMC11203677","","10.3390/ijms25126692"
"34579139","Breastfeeding in Cystic Fibrosis: A Systematic Review on Prevalence and Potential Benefits","Colombo C, Alicandro G, Daccò V, Consales A, Mosca F, Agostoni C, Giannì ML.","Nutrients. 2021 Sep 18;13(9):3263. doi: 10.3390/nu13093263.","Colombo C","Nutrients","2021","2021/09/28","PMC8469582","","10.3390/nu13093263"
"36625789","Bisphosphonates for osteoporosis in people with cystic fibrosis","Jeffery TC, Chang AB, Conwell LS.","Cochrane Database Syst Rev. 2023 Jan 10;1(1):CD002010. doi: 10.1002/14651858.CD002010.pub5.","Jeffery TC","Cochrane Database Syst Rev","2023","2023/01/10","PMC9831115","","10.1002/14651858.CD002010.pub5"
"33472034","Gene Therapy for Cystic Fibrosis: Lessons Learned and Paths Forward","Choi SH, Engelhardt JF.","Mol Ther. 2021 Feb 3;29(2):428-430. doi: 10.1016/j.ymthe.2021.01.010. Epub 2021 Jan 12.","Choi SH","Mol Ther","2021","2021/01/20","PMC7854343","","10.1016/j.ymthe.2021.01.010"
"32145647","Sleep disorders in cystic fibrosis: A systematic review and meta-analysis","Reiter J, Gileles-Hillel A, Cohen-Cymberknoh M, Rosen D, Kerem E, Gozal D, Forno E.","Sleep Med Rev. 2020 Jun;51:101279. doi: 10.1016/j.smrv.2020.101279. Epub 2020 Feb 19.","Reiter J","Sleep Med Rev","2020","2020/03/08","PMC7198356","NIHMS1578785","10.1016/j.smrv.2020.101279"
"38281822","Cystic fibrosis liver disease in the new era of cystic fibrosis transmembrane conductance regulator (CFTR) modulators","Eldredge JA, Oliver MR, Ooi CY.","Paediatr Respir Rev. 2024 Jun;50:54-61. doi: 10.1016/j.prrv.2023.12.005. Epub 2023 Dec 28.","Eldredge JA","Paediatr Respir Rev","2024","2024/01/28","","","10.1016/j.prrv.2023.12.005"
"33115848","Potential Contributions of Anaerobes in Cystic Fibrosis Airways","Thornton CS, Surette MG.","J Clin Microbiol. 2021 Feb 18;59(3):e01813-19. doi: 10.1128/JCM.01813-19. Print 2021 Feb 18.","Thornton CS","J Clin Microbiol","2021","2020/10/29","PMC8106726","","10.1128/JCM.01813-19"
"35576754","Animal models of cystic fibrosis in the era of highly effective modulator therapies","Grubb BR, Livraghi-Butrico A.","Curr Opin Pharmacol. 2022 Jun;64:102235. doi: 10.1016/j.coph.2022.102235. Epub 2022 May 13.","Grubb BR","Curr Opin Pharmacol","2022","2022/05/16","PMC9386876","NIHMS1829367","10.1016/j.coph.2022.102235"
"39327194","Cystic fibrosis foundation position paper: Redefining the cystic fibrosis care team","Brown RF, Close CT, Mailes MG, Gonzalez LJ, Goetz DM, Filigno SS, Preslar R, Tran QT, Hempstead SE, Lomas P, Brown AW, Flume PA; CFF Care Model Committee.","J Cyst Fibros. 2024 Nov;23(6):1045-1054. doi: 10.1016/j.jcf.2024.09.011. Epub 2024 Sep 25.","Brown RF","J Cyst Fibros","2024","2024/09/26","","","10.1016/j.jcf.2024.09.011"
"32172939","CFTR gene variants, epidemiology and molecular pathology","Bareil C, Bergougnoux A.","Arch Pediatr. 2020 Feb;27 Suppl 1:eS8-eS12. doi: 10.1016/S0929-693X(20)30044-0.","Bareil C","Arch Pediatr","2020","2020/03/17","","","10.1016/S0929-693X(20)30044-0"
"35944357","Antimicrobial peptides for tackling cystic fibrosis related bacterial infections: A review","Bugli F, Martini C, Di Vito M, Cacaci M, Catalucci D, Gori A, Iafisco M, Sanguinetti M, Vitali A.","Microbiol Res. 2022 Oct;263:127152. doi: 10.1016/j.micres.2022.127152. Epub 2022 Jul 30.","Bugli F","Microbiol Res","2022","2022/08/09","","","10.1016/j.micres.2022.127152"
"35523321","Systematic review on fecal calprotectin in cystic fibrosis","Lazzarotto ES, Vasco JFM, Führ F, Riedi CA, Filho NAR.","J Pediatr (Rio J). 2023 Jan-Feb;99(1):4-10. doi: 10.1016/j.jped.2022.01.006. Epub 2022 May 3.","Lazzarotto ES","J Pediatr (Rio J)","2023","2022/05/06","PMC9875247","","10.1016/j.jped.2022.01.006"
"34526313","The cystic fibrosis lung microenvironment alters antibiotic activity: causes and effects","Van den Bossche S, De Broe E, Coenye T, Van Braeckel E, Crabbé A.","Eur Respir Rev. 2021 Sep 15;30(161):210055. doi: 10.1183/16000617.0055-2021. Print 2021 Sep 30.","Van den Bossche S","Eur Respir Rev","2021","2021/09/16","PMC9489179","","10.1183/16000617.0055-2021"
"35505316","Cystic fibrosis and alpha-1 antitrypsin deficiency: case report and review of literature","Jaspers E, Van Dijck I, Hoffman I, Knops N, Stéphenne X, Witters P, Proesmans M.","BMC Pediatr. 2022 May 3;22(1):247. doi: 10.1186/s12887-022-03290-6.","Jaspers E","BMC Pediatr","2022","2022/05/03","PMC9063355","","10.1186/s12887-022-03290-6"
"33816324","Changes in the Cystic Fibrosis Airway Microbiome in Response to CFTR Modulator Therapy","Yi B, Dalpke AH, Boutin S.","Front Cell Infect Microbiol. 2021 Mar 17;11:548613. doi: 10.3389/fcimb.2021.548613. eCollection 2021.","Yi B","Front Cell Infect Microbiol","2021","2021/04/05","PMC8010178","","10.3389/fcimb.2021.548613"
"37789771","The modern landscape of fertility, pregnancy, and parenthood in people with cystic fibrosis","Jain R, Kazmerski TM, Taylor-Cousar JL.","Curr Opin Pulm Med. 2023 Nov 1;29(6):595-602. doi: 10.1097/MCP.0000000000001009. Epub 2023 Sep 1.","Jain R","Curr Opin Pulm Med","2023","2023/10/04","PMC10629848","NIHMS1926774","10.1097/MCP.0000000000001009"
"37945033","Long-term safety and efficacy of elexacaftor/tezacaftor/ivacaftor in people with cystic fibrosis and at least one F508del allele: 144-week interim results from a 192-week open-label extension study","Daines CL, Tullis E, Costa S, Linnemann RW, Mall MA, McKone EF, Polineni D, Quon BS, Ringshausen FC, Rowe SM, Selvadurai H, Taylor-Cousar JL, Withers NJ, Ahluwalia N, Moskowitz SM, Prieto-Centurion V, Tan YV, Tian S, Weinstock T, Xuan F, Zhang Y, Ramsey B, Griese M; VX17-445-105 Study Group.","Eur Respir J. 2023 Dec 7;62(6):2202029. doi: 10.1183/13993003.02029-2022. Print 2023 Dec.","Daines CL","Eur Respir J","2023","2023/11/09","PMC10701091","","10.1183/13993003.02029-2022"
"35097122","Role of Salivary Biomarkers in Cystic Fibrosis: A Systematic Review","Almeslet A, Alnamlah S, Alanzan L, Aldriwesh R, AlWehaiby S.","Biomed Res Int. 2022 Jan 19;2022:5818840. doi: 10.1155/2022/5818840. eCollection 2022.","Almeslet A","Biomed Res Int","2022","2022/01/31","PMC8791744","","10.1155/2022/5818840"
"34201249","New Therapies to Correct the Cystic Fibrosis Basic Defect","Bergeron C, Cantin AM.","Int J Mol Sci. 2021 Jun 8;22(12):6193. doi: 10.3390/ijms22126193.","Bergeron C","Int J Mol Sci","2021","2021/07/02","PMC8227161","","10.3390/ijms22126193"
"36053129","Antifungal therapies for allergic bronchopulmonary aspergillosis in people with cystic fibrosis","Francis NZ, Southern KW.","Cochrane Database Syst Rev. 2022 Sep 2;9(9):CD002204. doi: 10.1002/14651858.CD002204.pub5.","Francis NZ","Cochrane Database Syst Rev","2022","2022/09/02","PMC9438469","","10.1002/14651858.CD002204.pub5"
"32343850","Palliative drug treatments for breathlessness in cystic fibrosis","Jaiswal N, Singh M, Agarwal A, Chauhan A, Jaiswal N.","Cochrane Database Syst Rev. 2020 Apr 28;4(4):CD011855. doi: 10.1002/14651858.CD011855.pub3.","Jaiswal N","Cochrane Database Syst Rev","2020","2020/04/29","PMC7193675","","10.1002/14651858.CD011855.pub3"
"31672477","Non-cystic fibrosis bronchiectasis in children and adolescents: Neglected and emerging issues","Poeta M, Maglione M, Borrelli M, Santamaria F.","Pediatr Neonatol. 2020 Jun;61(3):255-262. doi: 10.1016/j.pedneo.2019.09.013. Epub 2019 Oct 11.","Poeta M","Pediatr Neonatol","2020","2019/11/02","","","10.1016/j.pedneo.2019.09.013"
"39322262","New drugs, new challenges in cystic fibrosis care","Fajac I, Burgel PR, Martin C.","Eur Respir Rev. 2024 Sep 25;33(173):240045. doi: 10.1183/16000617.0045-2024. Print 2024 Jul.","Fajac I","Eur Respir Rev","2024","2024/09/25","PMC11423132","","10.1183/16000617.0045-2024"
"34943888","Revisiting the Role of Leukocytes in Cystic Fibrosis","Averna M, Melotti P, Sorio C.","Cells. 2021 Dec 1;10(12):3380. doi: 10.3390/cells10123380.","Averna M","Cells","2021","2021/12/24","PMC8699441","","10.3390/cells10123380"
"33303535","Targeting cystic fibrosis inflammation in the age of CFTR modulators: focus on macrophages","Gillan JL, Davidson DJ, Gray RD.","Eur Respir J. 2021 Jun 4;57(6):2003502. doi: 10.1183/13993003.03502-2020. Print 2021 Jun.","Gillan JL","Eur Respir J","2021","2020/12/11","","","10.1183/13993003.03502-2020"
"36902066","Mycobacterium abscessus Infections in Cystic Fibrosis Individuals: A Review on Therapeutic Options","Recchia D, Stelitano G, Stamilla A, Gutierrez DL, Degiacomi G, Chiarelli LR, Pasca MR.","Int J Mol Sci. 2023 Feb 27;24(5):4635. doi: 10.3390/ijms24054635.","Recchia D","Int J Mol Sci","2023","2023/03/11","PMC10002592","","10.3390/ijms24054635"
"37511222","A Proteomic Survey of the Cystic Fibrosis Transmembrane Conductance Regulator Surfaceome","Iazzi M, Sadeghi S, Gupta GD.","Int J Mol Sci. 2023 Jul 14;24(14):11457. doi: 10.3390/ijms241411457.","Iazzi M","Int J Mol Sci","2023","2023/07/29","PMC10380767","","10.3390/ijms241411457"
"33669352","Dysfunctional Inflammation in Cystic Fibrosis Airways: From Mechanisms to Novel Therapeutic Approaches","Ghigo A, Prono G, Riccardi E, De Rose V.","Int J Mol Sci. 2021 Feb 16;22(4):1952. doi: 10.3390/ijms22041952.","Ghigo A","Int J Mol Sci","2021","2021/03/06","PMC7920244","","10.3390/ijms22041952"
"34620788","COVID-19 outcomes in people with cystic fibrosis","Burgel PR, Goss C.","Curr Opin Pulm Med. 2021 Nov 1;27(6):538-543. doi: 10.1097/MCP.0000000000000823.","Burgel PR","Curr Opin Pulm Med","2021","2021/10/08","PMC8575136","NIHMS1749719","10.1097/MCP.0000000000000823"
"34252371","Pediatric population with cystic fibrosis in the centre of Portugal: candidates for new therapies","Roda J, Teixeira T, Ai Silva I, Silva TR, Ferreira R, Amaral MD, Oliveira G.","J Pediatr (Rio J). 2022 Mar-Apr;98(2):212-217. doi: 10.1016/j.jped.2021.05.010. Epub 2021 Jul 9.","Roda J","J Pediatr (Rio J)","2022","2021/07/12","PMC9432345","","10.1016/j.jped.2021.05.010"
"36069898","Adaptation and Evolution of Pathogens in the Cystic Fibrosis Lung","Planet PJ.","J Pediatric Infect Dis Soc. 2022 Sep 7;11(Supplement_2):S23-S31. doi: 10.1093/jpids/piac073.","Planet PJ","J Pediatric Infect Dis Soc","2022","2022/09/07","PMC9451014","","10.1093/jpids/piac073"
"39135587","INSIGHTS INTO THE ORIGINS OF CYSTIC FIBROSIS LUNG DISEASE","Stoltz DA.","Trans Am Clin Climatol Assoc. 2024;134:29-36.","Stoltz DA","Trans Am Clin Climatol Assoc","2024","2024/08/13","PMC11316882","",""
"38203285","The Effect of Complex Alleles of the CFTR Gene on the Clinical Manifestations of Cystic Fibrosis and the Effectiveness of Targeted Therapy","Krasnova M, Efremova A, Bukhonin A, Zhekaite E, Bukharova T, Melyanovskaya Y, Goldshtein D, Kondratyeva E.","Int J Mol Sci. 2023 Dec 21;25(1):114. doi: 10.3390/ijms25010114.","Krasnova M","Int J Mol Sci","2023","2024/01/11","PMC10779438","","10.3390/ijms25010114"
"37380131","Sexual and Reproductive Health Among Men With Cystic Fibrosis","Campbell K, Zarli M, Schuppe K, Wong R, Rahman F, Ramasamy R.","Urology. 2023 Sep;179:9-15. doi: 10.1016/j.urology.2023.06.017. Epub 2023 Jun 26.","Campbell K","Urology","2023","2023/06/28","PMC10592521","NIHMS1914288","10.1016/j.urology.2023.06.017"
"39707455","Diagnosing cystic fibrosis in low- and middle-income countries: challenges and strategies","Fuhrer M, Zampoli M, Abriel H.","Orphanet J Rare Dis. 2024 Dec 20;19(1):482. doi: 10.1186/s13023-024-03506-1.","Fuhrer M","Orphanet J Rare Dis","2024","2024/12/20","PMC11662431","","10.1186/s13023-024-03506-1"
"39236265","Lentiviral Gene Therapy for Cystic Fibrosis: A Promising Approach and First-in-Human Trial","Davies JC, Polineni D, Boyd AC, Donaldson S, Gill DR, Griesenbach U, Hyde SC, Jain R, McLachlan G, Mall MA, Alton EWFW.","Am J Respir Crit Care Med. 2024 Dec 15;210(12):1398-1408. doi: 10.1164/rccm.202402-0389CI.","Davies JC","Am J Respir Crit Care Med","2024","2024/09/05","PMC11716034","","10.1164/rccm.202402-0389CI"
"35914011","Inhaled antibiotics for pulmonary exacerbations in cystic fibrosis","Smith S, Rowbotham NJ, Charbek E.","Cochrane Database Syst Rev. 2022 Aug 1;8(8):CD008319. doi: 10.1002/14651858.CD008319.pub4.","Smith S","Cochrane Database Syst Rev","2022","2022/08/01","PMC9342853","","10.1002/14651858.CD008319.pub4"
